,timestamp,hero,villain,market,line,line_type,price,match_id,league,hero_score,villain_score
56,2022-11-04 16:31:52.625318,Etoile Angers Basket,Stade Rochelais,WIN,,,-10000,etoile-angers-basket-stade-rochelais-202211041500,pro-b,71,51
57,2022-11-04 16:31:52.625318,Stade Rochelais,Etoile Angers Basket,WIN,,,+1700,etoile-angers-basket-stade-rochelais-202211041500,pro-b,51,71
58,2022-11-04 16:31:52.625318,Etoile Angers Basket,Stade Rochelais,TOTAL,17.5,underdog,-140,etoile-angers-basket-stade-rochelais-202211041500,pro-b,71,51
59,2022-11-04 16:31:52.625318,Stade Rochelais,Etoile Angers Basket,TOTAL,17.5,underdog,EVEN,etoile-angers-basket-stade-rochelais-202211041500,pro-b,51,71
60,2022-11-04 16:31:52.750517,Saint-Quentin,Alliance Sport Alsace,SPREAD,2.5,favorite,-125,saint-quentin-alliance-sport-alsace-202211041500,pro-b,65,65
61,2022-11-04 16:31:52.750517,Alliance Sport Alsace,Saint-Quentin,SPREAD,2.5,favorite,-115,saint-quentin-alliance-sport-alsace-202211041500,pro-b,65,65
62,2022-11-04 16:31:52.750517,Saint-Quentin,Alliance Sport Alsace,WIN,,,+130,saint-quentin-alliance-sport-alsace-202211041500,pro-b,65,65
63,2022-11-04 16:31:52.750517,Alliance Sport Alsace,Saint-Quentin,WIN,,,-185,saint-quentin-alliance-sport-alsace-202211041500,pro-b,65,65
64,2022-11-04 16:31:52.750517,Saint-Quentin,Alliance Sport Alsace,TOTAL,2.5,favorite,-115,saint-quentin-alliance-sport-alsace-202211041500,pro-b,65,65
65,2022-11-04 16:31:52.750517,Alliance Sport Alsace,Saint-Quentin,TOTAL,2.5,favorite,-125,saint-quentin-alliance-sport-alsace-202211041500,pro-b,65,65
66,2022-11-04 16:31:52.914037,Boulazac,Antibes Sharks,SPREAD,3.5,favorite,-115,boulazac-antibes-sharks-202211041530,pro-b,35,38
67,2022-11-04 16:31:52.914037,Antibes Sharks,Boulazac,SPREAD,3.5,favorite,-125,boulazac-antibes-sharks-202211041530,pro-b,38,35
68,2022-11-04 16:31:52.914037,Boulazac,Antibes Sharks,WIN,,,+155,boulazac-antibes-sharks-202211041530,pro-b,35,38
69,2022-11-04 16:31:52.914037,Antibes Sharks,Boulazac,WIN,,,-225,boulazac-antibes-sharks-202211041530,pro-b,38,35
70,2022-11-04 16:31:52.914037,Boulazac,Antibes Sharks,TOTAL,3.5,favorite,-120,boulazac-antibes-sharks-202211041530,pro-b,35,38
71,2022-11-04 16:31:52.914037,Antibes Sharks,Boulazac,TOTAL,3.5,favorite,-120,boulazac-antibes-sharks-202211041530,pro-b,38,35
72,2022-11-04 16:31:53.080955,Saint-Chamond,Vichy-Clermont Métropole,SPREAD,12.5,underdog,+110,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,55,42
73,2022-11-04 16:31:53.080955,Vichy-Clermont Métropole,Saint-Chamond,SPREAD,12.5,underdog,-155,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,42,55
74,2022-11-04 16:31:53.080955,Saint-Chamond,Vichy-Clermont Métropole,WIN,,,-1100,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,55,42
75,2022-11-04 16:31:53.080955,Vichy-Clermont Métropole,Saint-Chamond,WIN,,,+525,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,42,55
76,2022-11-04 16:31:53.080955,Saint-Chamond,Vichy-Clermont Métropole,TOTAL,12.5,underdog,-130,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,55,42
77,2022-11-04 16:31:53.080955,Vichy-Clermont Métropole,Saint-Chamond,TOTAL,12.5,underdog,-110,saint-chamond-vichy-clermont-metropole-202211041530,pro-b,42,55
78,2022-11-04 16:31:53.202931,Cibona,ZKK Split,SPREAD,1.5,underdog,+110,cibona-zkk-split-202211041500,aba-league,64,62
79,2022-11-04 16:31:53.202931,ZKK Split,Cibona,SPREAD,1.5,underdog,-155,cibona-zkk-split-202211041500,aba-league,62,64
80,2022-11-04 16:31:53.202931,Cibona,ZKK Split,WIN,,,-125,cibona-zkk-split-202211041500,aba-league,64,62
81,2022-11-04 16:31:53.202931,ZKK Split,Cibona,WIN,,,-115,cibona-zkk-split-202211041500,aba-league,62,64
82,2022-11-04 16:31:53.202931,Cibona,ZKK Split,TOTAL,1.5,underdog,+110,cibona-zkk-split-202211041500,aba-league,64,62
83,2022-11-04 16:31:53.202931,ZKK Split,Cibona,TOTAL,1.5,underdog,-155,cibona-zkk-split-202211041500,aba-league,62,64
84,2022-11-04 16:31:53.322328,Kangoeres Mechelen,Limburg United,SPREAD,1.5,underdog,-155,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,45,43
85,2022-11-04 16:31:53.322328,Limburg United,Kangoeres Mechelen,SPREAD,1.5,underdog,+110,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,43,45
86,2022-11-04 16:31:53.322328,Kangoeres Mechelen,Limburg United,WIN,,,-185,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,45,43
87,2022-11-04 16:31:53.322328,Limburg United,Kangoeres Mechelen,WIN,,,+130,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,43,45
88,2022-11-04 16:31:53.322328,Kangoeres Mechelen,Limburg United,TOTAL,1.5,underdog,-120,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,45,43
89,2022-11-04 16:31:53.322328,Limburg United,Kangoeres Mechelen,TOTAL,1.5,underdog,-120,kangoeres-mechelen-limburg-united-202211041530,bnxt-league,43,45
90,2022-11-04 16:31:53.444489,Okapi Aalst,Spirou Charleroi,SPREAD,14.5,underdog,-120,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,58,37
91,2022-11-04 16:31:53.444489,Spirou Charleroi,Okapi Aalst,SPREAD,14.5,underdog,-120,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,37,58
92,2022-11-04 16:31:53.444489,Okapi Aalst,Spirou Charleroi,WIN,,,-2500,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,58,37
93,2022-11-04 16:31:53.444489,Spirou Charleroi,Okapi Aalst,WIN,,,+750,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,37,58
94,2022-11-04 16:31:53.444489,Okapi Aalst,Spirou Charleroi,TOTAL,14.5,underdog,-110,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,58,37
95,2022-11-04 16:31:53.444489,Spirou Charleroi,Okapi Aalst,TOTAL,14.5,underdog,-130,okapi-aalst-spirou-charleroi-202211041530,bnxt-league,37,58
96,2022-11-04 16:31:53.555066,RSW Liège,BC Oostende,SPREAD,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,39,61
97,2022-11-04 16:31:53.555066,BC Oostende,RSW Liège,SPREAD,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,61,39
98,2022-11-04 16:31:53.555066,RSW Liège,BC Oostende,WIN,,,+1500,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,39,61
99,2022-11-04 16:31:53.555066,BC Oostende,RSW Liège,WIN,,,-10000,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,61,39
100,2022-11-04 16:31:53.555066,RSW Liège,BC Oostende,TOTAL,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,39,61
101,2022-11-04 16:31:53.555066,BC Oostende,RSW Liège,TOTAL,34.5,favorite,-120,rsw-liege-bc-telenet-oostende-202211041530,bnxt-league,61,39
102,2022-11-04 16:31:53.693825,Caledonia Gladiators,Bristol Flyers,SPREAD,13.5,favorite,-120,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,31,48
103,2022-11-04 16:31:53.693825,Bristol Flyers,Caledonia Gladiators,SPREAD,13.5,favorite,-120,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,48,31
104,2022-11-04 16:31:53.693825,Caledonia Gladiators,Bristol Flyers,WIN,,,+750,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,31,48
105,2022-11-04 16:31:53.693825,Bristol Flyers,Caledonia Gladiators,WIN,,,-2500,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,48,31
106,2022-11-04 16:31:53.693825,Caledonia Gladiators,Bristol Flyers,TOTAL,13.5,favorite,+110,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,31,48
107,2022-11-04 16:31:53.693825,Bristol Flyers,Caledonia Gladiators,TOTAL,13.5,favorite,-155,caledonia-gladiators-bristol-flyers-202211041530,british-basketball-league,48,31
108,2022-11-04 16:31:53.813694,Cheshire Phoenix,Leicester Riders,SPREAD,4.5,favorite,-120,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,40,38
109,2022-11-04 16:31:53.813694,Leicester Riders,Cheshire Phoenix,SPREAD,4.5,favorite,-120,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,38,40
110,2022-11-04 16:31:53.813694,Cheshire Phoenix,Leicester Riders,WIN,,,+180,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,40,38
111,2022-11-04 16:31:53.813694,Leicester Riders,Cheshire Phoenix,WIN,,,-265,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,38,40
112,2022-11-04 16:31:53.813694,Cheshire Phoenix,Leicester Riders,TOTAL,4.5,favorite,-130,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,40,38
113,2022-11-04 16:31:53.813694,Leicester Riders,Cheshire Phoenix,TOTAL,4.5,favorite,-110,cheshire-phoenix-leicester-riders-202211041545,british-basketball-league,38,40
114,2022-11-04 16:31:54.010936,Surrey Scorchers,Newcastle Eagles,SPREAD,1.5,favorite,-140,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,38,31
115,2022-11-04 16:31:54.010936,Newcastle Eagles,Surrey Scorchers,SPREAD,1.5,favorite,EVEN,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,31,38
116,2022-11-04 16:31:54.010936,Surrey Scorchers,Newcastle Eagles,WIN,,,-120,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,38,31
117,2022-11-04 16:31:54.010936,Newcastle Eagles,Surrey Scorchers,WIN,,,-120,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,31,38
118,2022-11-04 16:31:54.010936,Surrey Scorchers,Newcastle Eagles,TOTAL,1.5,favorite,EVEN,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,38,31
119,2022-11-04 16:31:54.010936,Newcastle Eagles,Surrey Scorchers,TOTAL,1.5,favorite,-140,surrey-scorchers-newcastle-eagles-202211041545,british-basketball-league,31,38
120,2022-11-04 16:31:54.152972,Iraurgi SB,HLA Alicante,SPREAD,10.5,favorite,-115,iraurgi-sb-hla-alicante-202211041530,leb-oro,36,42
121,2022-11-04 16:31:54.152972,HLA Alicante,Iraurgi SB,SPREAD,10.5,favorite,-125,iraurgi-sb-hla-alicante-202211041530,leb-oro,42,36
122,2022-11-04 16:31:54.152972,Iraurgi SB,HLA Alicante,WIN,,,+475,iraurgi-sb-hla-alicante-202211041530,leb-oro,36,42
123,2022-11-04 16:31:54.152972,HLA Alicante,Iraurgi SB,WIN,,,-900,iraurgi-sb-hla-alicante-202211041530,leb-oro,42,36
124,2022-11-04 16:31:54.152972,Iraurgi SB,HLA Alicante,TOTAL,10.5,favorite,-120,iraurgi-sb-hla-alicante-202211041530,leb-oro,36,42
125,2022-11-04 16:31:54.152972,HLA Alicante,Iraurgi SB,TOTAL,10.5,favorite,-120,iraurgi-sb-hla-alicante-202211041530,leb-oro,42,36
126,2022-11-04 16:31:54.303741,Caceres Basket,Amics Castelló,SPREAD,6.5,underdog,-120,caceres-basket-amics-castello-202211041600,leb-oro,37,23
127,2022-11-04 16:31:54.303741,Amics Castelló,Caceres Basket,SPREAD,6.5,underdog,-120,caceres-basket-amics-castello-202211041600,leb-oro,23,37
128,2022-11-04 16:31:54.303741,Caceres Basket,Amics Castelló,WIN,,,-330,caceres-basket-amics-castello-202211041600,leb-oro,37,23
129,2022-11-04 16:31:54.303741,Amics Castelló,Caceres Basket,WIN,,,+220,caceres-basket-amics-castello-202211041600,leb-oro,23,37
130,2022-11-04 16:31:54.303741,Caceres Basket,Amics Castelló,TOTAL,6.5,underdog,EVEN,caceres-basket-amics-castello-202211041600,leb-oro,37,23
131,2022-11-04 16:31:54.303741,Amics Castelló,Caceres Basket,TOTAL,6.5,underdog,-140,caceres-basket-amics-castello-202211041600,leb-oro,23,37
132,2022-11-04 16:31:54.440022,Brooklyn Nets,Washington Wizards,SPREAD,3.0,favorite,-110,brooklyn-nets-washington-wizards-202211041900,nba,,
133,2022-11-04 16:31:54.440022,Washington Wizards,Brooklyn Nets,SPREAD,3.0,favorite,-110,brooklyn-nets-washington-wizards-202211041900,nba,,
134,2022-11-04 16:31:54.440022,Brooklyn Nets,Washington Wizards,WIN,,,+135,brooklyn-nets-washington-wizards-202211041900,nba,,
135,2022-11-04 16:31:54.440022,Washington Wizards,Brooklyn Nets,WIN,,,-160,brooklyn-nets-washington-wizards-202211041900,nba,,
136,2022-11-04 16:31:54.440022,Brooklyn Nets,Washington Wizards,TOTAL,3.0,favorite,-110,brooklyn-nets-washington-wizards-202211041900,nba,,
137,2022-11-04 16:31:54.440022,Washington Wizards,Brooklyn Nets,TOTAL,3.0,favorite,-110,brooklyn-nets-washington-wizards-202211041900,nba,,
138,2022-11-04 16:31:54.568210,Cleveland Cavaliers,Detroit Pistons,SPREAD,5.5,underdog,-110,cleveland-cavaliers-detroit-pistons-202211041900,nba,,
139,2022-11-04 16:31:54.568210,Detroit Pistons,Cleveland Cavaliers,SPREAD,5.5,underdog,-110,cleveland-cavaliers-detroit-pistons-202211041900,nba,,
140,2022-11-04 16:31:54.568210,Cleveland Cavaliers,Detroit Pistons,WIN,,,-225,cleveland-cavaliers-detroit-pistons-202211041900,nba,,
141,2022-11-04 16:31:54.568210,Detroit Pistons,Cleveland Cavaliers,WIN,,,+185,cleveland-cavaliers-detroit-pistons-202211041900,nba,,
142,2022-11-04 16:31:54.568210,Cleveland Cavaliers,Detroit Pistons,TOTAL,5.5,underdog,-110,cleveland-cavaliers-detroit-pistons-202211041900,nba,,
143,2022-11-04 16:31:54.568210,Detroit Pistons,Cleveland Cavaliers,TOTAL,5.5,underdog,-110,cleveland-cavaliers-detroit-pistons-202211041900,nba,,
144,2022-11-04 16:31:54.700652,Miami Heat,Indiana Pacers,SPREAD,3.5,underdog,-110,miami-heat-indiana-pacers-202211041900,nba,,
145,2022-11-04 16:31:54.700652,Indiana Pacers,Miami Heat,SPREAD,3.5,underdog,-110,miami-heat-indiana-pacers-202211041900,nba,,
146,2022-11-04 16:31:54.700652,Miami Heat,Indiana Pacers,WIN,,,-165,miami-heat-indiana-pacers-202211041900,nba,,
147,2022-11-04 16:31:54.700652,Indiana Pacers,Miami Heat,WIN,,,+140,miami-heat-indiana-pacers-202211041900,nba,,
148,2022-11-04 16:31:54.700652,Miami Heat,Indiana Pacers,TOTAL,3.5,underdog,-110,miami-heat-indiana-pacers-202211041900,nba,,
149,2022-11-04 16:31:54.700652,Indiana Pacers,Miami Heat,TOTAL,3.5,underdog,-110,miami-heat-indiana-pacers-202211041900,nba,,
150,2022-11-04 16:31:54.845569,New York Knicks,Philadelphia 76ers,SPREAD,3.5,favorite,-110,new-york-knicks-philadelphia-76ers-202211041900,nba,,
151,2022-11-04 16:31:54.845569,Philadelphia 76ers,New York Knicks,SPREAD,3.5,favorite,-110,new-york-knicks-philadelphia-76ers-202211041900,nba,,
152,2022-11-04 16:31:54.845569,New York Knicks,Philadelphia 76ers,WIN,,,+135,new-york-knicks-philadelphia-76ers-202211041900,nba,,
153,2022-11-04 16:31:54.845569,Philadelphia 76ers,New York Knicks,WIN,,,-160,new-york-knicks-philadelphia-76ers-202211041900,nba,,
154,2022-11-04 16:31:54.845569,New York Knicks,Philadelphia 76ers,TOTAL,3.5,favorite,-110,new-york-knicks-philadelphia-76ers-202211041900,nba,,
155,2022-11-04 16:31:54.845569,Philadelphia 76ers,New York Knicks,TOTAL,3.5,favorite,-110,new-york-knicks-philadelphia-76ers-202211041900,nba,,
156,2022-11-04 16:31:54.992754,Chicago Bulls,Boston Celtics,SPREAD,7.0,favorite,-105,chicago-bulls-boston-celtics-202211041930,nba,,
157,2022-11-04 16:31:54.992754,Boston Celtics,Chicago Bulls,SPREAD,7.0,favorite,-115,chicago-bulls-boston-celtics-202211041930,nba,,
158,2022-11-04 16:31:54.992754,Chicago Bulls,Boston Celtics,WIN,,,+235,chicago-bulls-boston-celtics-202211041930,nba,,
159,2022-11-04 16:31:54.992754,Boston Celtics,Chicago Bulls,WIN,,,-285,chicago-bulls-boston-celtics-202211041930,nba,,
160,2022-11-04 16:31:54.992754,Chicago Bulls,Boston Celtics,TOTAL,7.0,favorite,-105,chicago-bulls-boston-celtics-202211041930,nba,,
161,2022-11-04 16:31:54.992754,Boston Celtics,Chicago Bulls,TOTAL,7.0,favorite,-115,chicago-bulls-boston-celtics-202211041930,nba,,
162,2022-11-04 16:31:55.121111,Charlotte Hornets,Memphis Grizzlies,SPREAD,11.0,favorite,-110,charlotte-hornets-memphis-grizzlies-202211042010,nba,,
163,2022-11-04 16:31:55.121111,Memphis Grizzlies,Charlotte Hornets,SPREAD,11.0,favorite,-110,charlotte-hornets-memphis-grizzlies-202211042010,nba,,
164,2022-11-04 16:31:55.121111,Charlotte Hornets,Memphis Grizzlies,WIN,,,+450,charlotte-hornets-memphis-grizzlies-202211042010,nba,,
165,2022-11-04 16:31:55.121111,Memphis Grizzlies,Charlotte Hornets,WIN,,,-650,charlotte-hornets-memphis-grizzlies-202211042010,nba,,
166,2022-11-04 16:31:55.121111,Charlotte Hornets,Memphis Grizzlies,TOTAL,11.0,favorite,-110,charlotte-hornets-memphis-grizzlies-202211042010,nba,,
167,2022-11-04 16:31:55.121111,Memphis Grizzlies,Charlotte Hornets,TOTAL,11.0,favorite,-110,charlotte-hornets-memphis-grizzlies-202211042010,nba,,
168,2022-11-04 16:31:55.246047,Golden State Warriors,New Orleans Pelicans,SPREAD,10.5,favorite,-110,golden-state-warriors-new-orleans-pelicans-202211042010,nba,,
169,2022-11-04 16:31:55.246047,New Orleans Pelicans,Golden State Warriors,SPREAD,10.5,favorite,-110,golden-state-warriors-new-orleans-pelicans-202211042010,nba,,
170,2022-11-04 16:31:55.246047,Golden State Warriors,New Orleans Pelicans,WIN,,,+370,golden-state-warriors-new-orleans-pelicans-202211042010,nba,,
171,2022-11-04 16:31:55.246047,New Orleans Pelicans,Golden State Warriors,WIN,,,-510,golden-state-warriors-new-orleans-pelicans-202211042010,nba,,
172,2022-11-04 16:31:55.246047,Golden State Warriors,New Orleans Pelicans,TOTAL,10.5,favorite,-110,golden-state-warriors-new-orleans-pelicans-202211042010,nba,,
