,timestamp,hero,villain,market,line,line_type,price,match_id,league,hero_score,villain_score
37,2022-11-04 16:33:40.291066,Metropolitans 92,Limoges CSP,SPREAD,17.5,favorite,-105,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,42,24
38,2022-11-04 16:33:40.291066,Limoges CSP,Metropolitans 92,WIN,,,+1500,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,24,42
39,2022-11-04 16:33:40.291066,Metropolitans 92,Limoges CSP,WIN,,,-6600,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,42,24
40,2022-11-04 16:33:40.291066,Limoges CSP,Metropolitans 92,TOTAL,17.5,favorite,EVEN,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,24,42
41,2022-11-04 16:33:40.291066,Metropolitans 92,Limoges CSP,TOTAL,17.5,favorite,-130,limoges-csp-metropolitans-92-202211041530,lnb-pro-a,42,24
42,2022-11-04 16:33:40.385264,ALM Évreux,Lille MBC,SPREAD,19.5,favorite,-125,alm-evreux-lille-mbc-202211041500,pro-b,73,92
43,2022-11-04 16:33:40.385264,Lille MBC,ALM Évreux,SPREAD,19.5,favorite,-115,alm-evreux-lille-mbc-202211041500,pro-b,92,73
44,2022-11-04 16:33:40.385264,ALM Évreux,Lille MBC,WIN,,,+1500,alm-evreux-lille-mbc-202211041500,pro-b,73,92
45,2022-11-04 16:33:40.385264,Lille MBC,ALM Évreux,WIN,,,-7500,alm-evreux-lille-mbc-202211041500,pro-b,92,73
46,2022-11-04 16:33:40.385264,ALM Évreux,Lille MBC,TOTAL,19.5,favorite,-120,alm-evreux-lille-mbc-202211041500,pro-b,73,92
